date,year,prices,market_caps,total_volumes,v_porcentual_d
2022-01-11,2022,135.9822,42320546842.20343,1797340432.3285239,-3.538678604844825
2022-01-12,2022,140.2634,43823867475.83328,1407732234.4002852,3.1483532403505654
2022-01-13,2022,151.9223,47534063482.95965,2048461630.20183,8.312147003423576
2022-01-14,2022,146.8992,45924153329.20764,1972169296.5769014,-3.3063612122775865
2022-01-15,2022,146.3128,45849250868.07178,1627092109.7732365,-0.3991852916830019
2022-01-16,2022,147.7035,46337099650.87288,1003160676.7114657,0.9504978375097561
2022-01-17,2022,147.9424,46450557289.26664,1064526626.2870606,0.1617429512503099
2022-01-18,2022,140.0484,44032309573.9257,1342939698.2979736,-5.33586044298322
2022-01-19,2022,141.6341,44575080930.62185,1327500384.0270393,1.1322514216513646
2022-01-20,2022,135.5936,42848572759.496826,1310094891.479366,-4.264862769629618
2022-01-21,2022,128.5695,40727678847.05303,1371674053.2248023,-5.180259245274121
2022-01-22,2022,111.7754,35070043876.86985,3853056390.3720913,-13.062273711883455
2022-01-23,2022,94.5154,29665575896.047955,4095835932.6350746,-15.441680369741473
2022-01-24,2022,99.6916,31290905178.53205,2611991894.5389414,5.476567839738289
2022-01-25,2022,91.9154,28909954628.237045,4359827042.558423,-7.800255989471516
2022-01-26,2022,95.0928,30084800205.779095,2614011846.1962757,3.4568744737007995
2022-01-27,2022,92.248,29243771848.310368,2847753595.488201,-2.9916039910487413
2022-01-28,2022,89.6016,28179557560.867977,2421524797.0656857,-2.8687884832191535
2022-01-29,2022,91.4258,28786945733.928276,1882874786.6910908,2.0359011446223985
2022-01-30,2022,96.1787,30216232718.877556,1478946858.3603432,5.1986419588343935
2022-01-31,2022,93.4025,29427732656.729218,941974724.429482,-2.8865018969896683
2022-02-01,2022,99.8898,31354693276.844906,1715569710.5342922,6.945531436524699
2022-02-02,2022,110.1273,34784263657.23243,3097993266.654722,10.248794171176655
2022-02-03,2022,101.8292,31975373921.89307,2979450302.616579,-7.535007214378275
2022-02-04,2022,100.8783,31833368519.650074,2283972523.6144795,-0.9338185903454033
2022-02-05,2022,112.4808,35127905584.898895,2844877285.5932903,11.501482479383585
2022-02-06,2022,114.3332,36087037718.41055,2104149883.5664315,1.6468588416867602
2022-02-07,2022,115.2835,36521264719.12104,1281443040.6022959,0.8311671500491613
2022-02-08,2022,117.6719,37305112916.66873,2230152722.515911,2.0717622209596165
2022-02-09,2022,113.6975,36125330680.249535,2354525277.711969,-3.377526835208733
2022-02-10,2022,114.3436,36294064610.281944,1634212051.3702943,0.568262274896103
2022-02-11,2022,106.4181,33826915836.727123,1963719800.2645695,-6.931301795640509
2022-02-12,2022,96.4632,30597070580.09104,1738208639.1534996,-9.354517699526676
2022-02-13,2022,95.7,30347618773.26294,1336515340.137724,-0.7911825442241116
2022-02-14,2022,93.3671,29672733160.79642,910049119.2353679,-2.4377220480668815
2022-02-15,2022,96.4422,30784741416.87896,1364915626.6617208,3.293558437608124
2022-02-16,2022,104.8507,33579862333.60316,1630619496.195204,8.71869368388527
2022-02-17,2022,101.9561,32707737720.154152,1473078677.1202588,-2.76068733923569
2022-02-18,2022,93.4045,29918359231.26159,1463178693.3773677,-8.387531496398948
2022-02-19,2022,90.109,28828455911.828396,1290677352.6433926,-3.528202602658337
2022-02-20,2022,91.6056,29209068299.47004,836883423.9090565,1.6608773818375555
2022-02-21,2022,90.8032,29261491189.686405,1428521632.3321967,-0.8759289825076122
2022-02-22,2022,83.1439,26727888651.40893,2247461489.9635487,-8.435055152241333
2022-02-23,2022,86.5727,27744256745.686615,1577877587.2386572,4.123934527968975
2022-02-24,2022,85.269,27294663661.65063,1761310724.440881,-1.5059019760270798
2022-02-25,2022,89.0513,28497445445.309517,4075674086.526734,4.435726934759399
2022-02-26,2022,92.7364,29919961866.348053,2417499269.8008738,4.138176534199967
2022-02-27,2022,90.108,28767659413.525894,1316252928.3341599,-2.834270038517772
2022-02-28,2022,85.5682,27360038516.30834,1559328417.4245245,-5.038176410529582
2022-03-01,2022,99.5792,31846087892.82589,2674553479.2180743,16.37407354601359
2022-03-02,2022,98.7585,31569373571.96833,2476563020.453062,-0.8241680993621214
2022-03-03,2022,100.7899,32379126078.839725,2951039198.751416,2.056936871256654
2022-03-04,2022,95.5588,30435232238.200184,1795535826.5550518,-5.190103373453092
2022-03-05,2022,88.2452,28319787092.93302,2029343357.151517,-7.653507578579899
2022-03-06,2022,89.789,28439402258.606415,1164108659.2733207,1.749443595798983
2022-03-07,2022,84.6392,26835926882.34714,1139246888.3328228,-5.735446435532188
2022-03-08,2022,82.0672,26300808792.830048,1884457926.903441,-3.0387810848873875
2022-03-09,2022,82.2536,26425486647.51813,1704061421.1695168,0.22713093659829653
2022-03-10,2022,88.1851,28509710713.35766,2082131364.035624,7.211234523473742
2022-03-11,2022,83.025,26526485356.294556,1706781764.3768432,-5.85144202365252
2022-03-12,2022,80.6912,26163052143.35841,1382838751.097293,-2.8109605540500016
2022-03-13,2022,81.61,26366084285.169167,776192786.1232313,1.1386619606599035
2022-03-14,2022,78.9982,25452866391.0416,949636517.694404,-3.200343095208924
2022-03-15,2022,81.1687,26140341333.7746,1317770720.4689145,2.747530956401545
2022-03-16,2022,82.9444,26592730954.19203,1247125823.1505735,2.187665935268157
2022-03-17,2022,87.8499,27984951680.550426,1872435776.0194497,5.914202767154864
2022-03-18,2022,87.9677,28483849999.645226,1939375410.1723945,0.13409235525594365
2022-03-19,2022,89.906,28795996368.61534,2216690010.2438216,2.20342239253728
2022-03-20,2022,92.4041,29598406487.051815,1493437229.1232493,2.778568727337438
2022-03-21,2022,88.5962,28394223139.824287,954767656.0285732,-4.120921041382363
2022-03-22,2022,88.7702,28382479439.33157,1145750669.0417037,0.19639668518514064
2022-03-23,2022,90.5041,29048148956.10171,1405727754.2331312,1.953245571148865
2022-03-24,2022,94.9198,30612053298.879955,1433431548.5448608,4.879005481519627
2022-03-25,2022,102.1802,32979523332.775997,2412096877.261528,7.648983668317899
2022-03-26,2022,98.6467,31980590349.304367,1817213990.6348524,-3.458106365029623
2022-03-27,2022,101.6412,33176556212.500633,1009509747.3725619,3.035580511056124
