date,year,prices,market_caps,total_volumes,v_porcentual_d
2021-12-08,2021,473.855,8965889255.602612,2344308234.088401,-0.23286122439526435
2021-12-09,2021,480.039,9080938183.596846,2528205504.9007325,1.3050405714828406
2021-12-10,2021,451.893,8594181480.117592,2302575179.1944175,-5.86327360901927
2021-12-11,2021,440.921,8387787966.250126,2356219237.4202986,-2.4280084002186286
2021-12-12,2021,458.768,8682158820.217203,2148858987.6807694,4.047663867223372
2021-12-13,2021,457.737,8668813958.587673,1914440223.5561688,-0.22473232657900244
2021-12-14,2021,423.032,8006587849.935313,2028074374.0561361,-7.581864695228924
2021-12-15,2021,436.221,8245156394.886517,2133076190.6520157,3.117731046351113
2021-12-16,2021,446.419,8448630924.554142,2128516486.3816981,2.3378058369496246
2021-12-17,2021,439.372,8296894086.11462,1883433440.1875472,-1.5785618443659333
2021-12-18,2021,426.664,8076861070.512499,1935566641.5804508,-2.8923099332684
2021-12-19,2021,435.719,8248037859.309166,1853388235.3049078,2.1222788892430566
2021-12-20,2021,434.611,8213626723.901247,1852778954.7269244,-0.25429233060757506
2021-12-21,2021,432.315,8201971486.452909,2020523924.939191,-0.52828851547706
2021-12-22,2021,439.344,8329913348.978995,1821311568.6560507,1.6258977828666588
2021-12-23,2021,440.37,8339289908.587327,1770160260.894304,0.23352999016716947
2021-12-24,2021,456.201,8634461108.44449,1932262857.3309648,3.594931534845691
2021-12-25,2021,452.441,8575681466.48749,1841285718.2612412,-0.8241981056595793
2021-12-26,2021,457.721,8673431766.565655,1808755717.6824973,1.167002990445165
2021-12-27,2021,452.324,8571493295.117435,1742212158.3012555,-1.1791025537390643
2021-12-28,2021,465.992,8849295906.383463,1938217484.6493294,3.021727788045747
2021-12-29,2021,442.089,8394309596.457518,1899376672.495279,-5.12948720149703
2021-12-30,2021,430.982,8130965085.365679,1902939331.1641006,-2.5123900391097687
2021-12-31,2021,431.236,8168536778.936209,1748194444.6573894,0.058935175947016916
2022-01-01,2022,431.51,8179557335.403918,1895832437.8570323,0.06353829457652616
2022-01-02,2022,445.213,8434075978.523103,1799113750.2154694,3.1755926861486428
2022-01-03,2022,447.582,8489489697.826436,1776749946.8867571,0.5321048576748533
2022-01-04,2022,435.259,8253042745.96495,1730137594.065108,-2.753238512719447
2022-01-05,2022,426.631,8162782193.407647,1754092466.3430147,-1.9822680289207195
2022-01-06,2022,402.819,7656781149.84108,1768260140.2997596,-5.581404070496509
2022-01-07,2022,400.988,7589634369.292452,1861812119.7251217,-0.45454658295661643
2022-01-08,2022,386.318,7326116636.335243,1900392825.3232298,-3.658463594920547
2022-01-09,2022,373.848,7105900704.014217,1656860643.443654,-3.227910684979729
2022-01-10,2022,377.302,7130212641.7868805,1621201693.59079,0.9239049025272283
2022-01-11,2022,364.807,6912424945.639039,1715311056.6563878,-3.3116707571123394
2022-01-12,2022,369.731,7023648345.635948,1547811102.0498908,1.3497548018541305
2022-01-13,2022,384.143,7282027343.521835,1546480612.912896,3.897969063995177
2022-01-14,2022,378.002,7170688748.40407,1531349094.8246586,-1.5986234292958534
2022-01-15,2022,386.121,7312419747.113801,1612557091.4174743,2.1478722334802303
2022-01-16,2022,391.265,7413476826.934231,1488239184.4207926,1.332224872514054
2022-01-17,2022,388.781,7372591786.679268,1482129756.293762,-0.6348638390860417
2022-01-18,2022,381.375,7232892006.898336,1479587600.9541945,-1.9049284815873202
2022-01-19,2022,382.15,7249071804.159955,1659924729.3055255,0.20321206161912908
2022-01-20,2022,369.953,7017418563.207815,1415259378.5565703,-3.1916786602119607
2022-01-21,2022,358.794,6822783418.902463,1396574160.4388025,-3.0163291012642146
2022-01-22,2022,315.372,5984317082.671714,1656840290.2764113,-12.102209067041247
2022-01-23,2022,291.272,5517280289.663928,1817612110.5702636,-7.641769085397565
2022-01-24,2022,302.204,5719359666.924079,1549396791.854316,3.7531928918673962
2022-01-25,2022,292.961,5555369347.3293915,1754529445.1947346,-3.0585299996029103
2022-01-26,2022,293.826,5574137707.195981,1387649727.9442067,0.29526114397480097
2022-01-27,2022,289.825,5541810956.705884,1433510211.2595851,-1.3616902520539487
2022-01-28,2022,289.426,5476506312.324436,1354721270.358438,-0.13766928318813543
